NP,CLAVE,NOMBRE
5171,8031200002,"DOCTORADO EN ESTUDIOS INTERDISCIPLINARIOS EN PENSAMIENTO, CULTURA Y SOCIEDAD"
5172,7041100059,MAESTRÍA EN AGRONEGOCIOS INTERNACIONALES
5173,7042100240,MAESTRÍA EN ADMINISTRACIÓN CORPORATIVA
5174,8082100003,DOCTORADO EN PRODUCCIÓN Y SANIDAD ANIMAL
5175,7042100241,MAESTRÍA EN GESTIÓN DE LA CALIDAD Y PRODUCTIVIDAD
5176,6033100110,ESPECIALIDAD PARA DEFENSORES EN SISTEMA PROCESAL PENAL ACUSATORIO Y ORAL
5177,8042100030,DOCTORADO EN DIRECCIÓN  Y GESTIÓN DE LAS ORGANIZACIONES
5178,7042200033,MAESTRÍA EN ADMINISTRACIÓN GASTRONÓMICA
5179,7033200022,MAESTRÍA EN CIENCIAS PENALES Y FORENSES
5180,6091313008,ESPECIALIDAD EN GASTROENTEROLOGÍA Y NUTRICIÓN PEDIÁTRICA
5181,6091313001,ESPECIALIDAD EN CIRUGÍA BARIÁTRICA Y METABÓLICA
5182,6091304018,ESPECIALIDAD EN HEMODINAMÍA Y CARDIOLOGÍA INTERVENCIONISTA
5183,7021600016,MAESTRÍA EN DISEÑO Y DESARROLLO DEL PRODUCTO
5184,6021100006,ESPECIALIDAD EN MUSEOGRAFÍA PRACTICA
5185,7022000005,MAESTRÍA EN HUMANISMO Y CULTURAS
5186,6092202010,"ESPECIALIDAD EN ENFERMERÍA CON ÉNFASIS EN ENFERMERÍA EN CUIDADOS INTENSIVOS, GERENCIA DE CUIDADOS DE"
5187,7033200023,MAESTRÍA EN CRIMINALÍSTICA Y CIENCIAS FORENSES
5188,7073100016,MAESTRÍA EN DISEÑO BIOCLIMÁTICO
5189,8073100005,DOCTORADO EN DISEÑO BIOCLIMÁTICO
5190,7011400027,MAESTRÍA EN DESARROLLO DE ENTORNOS VIRTUALES DE APRENDIZAJE
5191,7031300057,MAESTRÍA EN ESTUDIOS PARLAMENTARIOS
5192,7011400028,MAESTRÍA EN TECNOLOGÍA INFORMÁTICA EDUCATIVA
5193,7071500008,MAESTRÍA EN INGENIERÍA Y TECNOLOGÍA APLICADA
5194,6021100007,ESPECIALIDAD EN GESTIÓN CULTURAL
5195,7033100208,MAESTRÍA EN SISTEMA PENAL ACUSATORIO Y ADVERSARIAL
5196,6033100111,ESPECIALIDAD EN PROCEDIMIENTO ACUSATORIO Y ORAL
5197,6031100070,ESPECIALIDAD EN EDUCACIÓN INTEGRAL DE LA SEXUALIDAD
5198,7011300035,"MAESTRÍA EN GESTIÓN DE LA CONVIVENCIA EN LA ESCUELA, VIOLENCIA, DERECHOS HUMANOS Y CULTURA DE PAZ"
5199,6101600002,ESPECIALIDAD EN HOTELERÍA
5200,7031100172,"MAESTRÍA EN TANATOLOGÍA, DUELO Y SENTIDO DE VIDA"
5201,7033100209,MAESTRÍA EN DERECHO EN EL SISTEMA DE JUSTICIA PENAL ACUSATORIO
5202,7081100071,MAESTRÍA EN CIENCIAS AGROPECUARIAS DE ZONAS ÁRIDAS Y COSTERAS
5203,7051300005,MAESTRÍA EN ECONOMÍA DEL MEDIO AMBIENTE Y DE LOS RECURSOS NATURALES
5204,7011100041,MAESTRÍA EN LIDERAZGO EDUCATIVO
5205,7021600017,MAESTRÍA EN DISEÑO Y DESARROLLO DE PRODUCTOS
5206,7073100077,MAESTRÍA EN DISEÑO Y ESTUDIOS URBANOS
5207,8073100015,DOCTORADO EN DISEÑO Y ESTUDIOS URBANOS
5208,6073100020,"ESPECIALIZACIÓN EN DISEÑO, PLANIFICACIÓN Y CONSERVACIÓN DE PAISAJES Y JARDÍNES"
5209,7073100078,"MAESTRÍA EN DISEÑO, PLANIFICACIÓN Y CONSERVACIÓN DE PAISAJES Y JARDÍNES"
5210,7073100092,"MAESTRÍA EN DISEÑO PARA LA REHABILITACIÓN, RECUPERACIÓN Y CONSERVACIÓN DEL PATRIMONIO CONSTRUIDO"
5211,7021500027,MAESTRÍA EN DISEÑO Y VISUALIZACIÓN DE LA INFORMACIÓN
5212,8021500001,DOCTORADO EN DISEÑO Y VISUALIZACIÓN DE LA INFORMACIÓN
5213,8011200024,DOCTORADO EN CREATIVIDAD E INNOVACIÓN EDUCATIVA
5214,7073100079,MAESTRÍA EN ARQUITECTURA Y VALUACIÓN INMOBILIARIA
5215,7033100210,MAESTRÍA EN DERECHO ESTADOUNIDENSE
5216,7031200068,MAESTRÍA EN GESTIÓN PARA EL DESARROLLO
5217,6012604004,ESPECIALIDAD EN ENSEÑANZA DE LA HISTORIA DE MÉXICO
5218,7012000051,MAESTRÍA EN EDUCACIÓN EN EL CAMPO DE LA PRÁCTICA DOCENTE
5219,7051200035,MAESTRÍA EN CIENCIAS EN BIOTECNOLOGÍA E INNOVACIÓN
5220,8051200034,DOCTORADO EN CIENCIAS EN BIOTECNOLOGÍA E INNOVACIÓN
5221,7041400047,MAESTRIA EN IMPUESTOS Y PLANEACIÓN FISCAL
5222,8012702004,DOCTORADO EN EDUCACIÓN ESPECIAL CON ACENTUACIÓN EN DIVERSIDAD E INCLUSIÓN
5223,7033100211,MAESTRÍA EN GÉNERO Y DERECHOS HUMANOS
5224,8033200006,DOCTORADO EN INVESTIGACIÓN Y DESARROLLO DE LAS CIENCIAS FORENSES
5225,8021600002,DOCTORADO EN DISEÑO Y DESARROLLO DE PRODUCTOS
5226,7033100212,MAESTRÍA EN CIENCIAS JURÍDICO FISCALES
5227,7033200024,MAESTRÍA EN CIENCIAS FORENSES Y PERICIALES
5228,7072000017,MAESTRÍA EN INGENIERÍA EN SISTEMAS PRODUCTIVOS Y DE MANUFACTURA
5229,7031200069,"MAESTRÍA EN ESTUDIOS DE GÉNERO, SOCIEDAD Y CULTURA"
5230,7011500010,TRONCO EN COMÚN EN MAESTRÍA EN EDUCACIÓN
5231,7091328003,MAESTRÍA EN MEDICINA LEGAL Y FORENSE
5232,7042200024,MAESTRÍA EN GESTIÓN EMPRESARIAL TURÍSTICA
5233,8011200021,DOCTORADO EN INNOVACIÓN PARA EL MEJORAMIENTO DE LA CALIDAD EDUCATIVA
5234,7031500002,MAESTRÍA EN MEDIOS ALTERNOS DE SOLUCIÓN DE CONFLICTOS
5235,6092202011,ESPECIALIDAD EN ENFERMERÍA EN CUIDADOS CRÍTICOS
5236,6092202012,ESPECIALIDAD EN ENFERMERÍA EN URGENCIAS
5237,6092206009,ESPECIALIDAD EN ENFERMERÍA EN SALUD MATERNA Y PERINATAL
5238,7042500047,MAESTRÍA EN DIRECCIÓN DE AGRONEGOCIOS
5239,7051300061,MAESTRÍA EN HÁBITAT SUSTENTABLE
5240,7042000024,MAESTRÍA EN INNOVACIÓN Y CALIDAD
5241,7031500040,MAESTRÍA EN CIENCIAS PARA LA FAMILIA
5242,7022100008,MAESTRÍA EN INNOVACIÓN PASTORAL
5243,7061300036,MAESTRÍA EN INGENIERÍA EN INNOVACIÓN DEL SOFTWARE
5244,8061300005,DOCTORADO EN INGENIERÍA EN INNOVACIÓN DEL SOFTWARE
5245,8071300018,DOCTORADO EN SISTEMAS INTELIGENTES
5246,7042000029,MAESTRÍA EN ADMINISTRACIÓN CON TERMINAL EN MERCADOTECNIA
5247,7052100026,MAESTRÍA EN CIENCIAS EN EL ÁREA DE FÍSICA
5248,8052100018,DOCTORADO EN CIENCIAS EN EL ÁREA DE FÍSICA
5249,7012604056,MAESTRÍA EN ENSEÑANZA DE LA HISTORIA
5250,8061100012,"DOCTORADO EN CIENCIAS EN INGENIERÍA ELÉCTRICA, OPCIÓN SISTEMAS COMPUTACIONALES"
5251,7033100213,MAESTRÍA EN DERECHO CON OPCIONES TERMINALES
5252,7011400029,MAESTRÍA EN GESTIÓN DEL APRENDIZAJE EN AMBIENTES VIRTUALES
5253,8031400014,DOCTORADO EN ESTUDIOS ECONÓMICOS
5254,8031300020,DOCTORADO EN POLÍTICAS PÚBLICAS Y DESARROLLO
5255,7042300054,"MAESTRÍA EN CIENCIAS PARA EL DESARROLLO, LA SUSTENTABILIDAD Y EL TURISMO"
5256,8042200004,"DOCTORADO EN CIENCIAS PARA EL DESARROLLO, LA SUSTENTABILIDAD Y EL TURISMO"
5257,7061300022,MAESTRÍA EN INGENIERÍA E INNOVACIÓN DE SOFTWARE
5258,7031300048,MAESTRÍA EN CIENCIA POLÍTICA CON ORIENTACIÓN EN DEMOCRACIAS CONTEMPORÁNEAS
5259,8073100016,"DOCTORADO EN DISEÑO, PLANIFICACIÓN Y CONSERVACIÓN  DE PAISAJES Y JARDINES"
5260,8061100010,DOCTORADO EN CIENCIAS EXACTAS Y SISTEMAS DE INFORMACIÓN
5261,8081100004,"DOCTORADO EN CIENCIAS Y TECNOLOGÍAS AGRÍCOLAS, PECUARIAS Y ALIMENTOS"
5262,7073100080,MAESTRÍA EN PLANEACIÓN URBANA
5263,7012701006,MAESTRÍA EN ATENCIÓN INFANTIL
5264,7011100042,MAESTRÍA EN PROCESOS EDUCATIVOS Y DESARROLLO HUMANO
5265,8033100037,DOCTORADO EN JUICIOS ORALES
5266,7031500041,MAESTRÍA EN DESARROLLO DE LA FAMILIA Y PREVENCIÓN DE LA VIOLENCIA
5267,7091345009,MAESTRÍA EN CIENCIAS CLÍNICAS
5268,7091324002,MAESTRÍA EN MEDICINA DEL DEPORTE
5269,7022600023,MAESTRÍA EN FILOSOFÍA CONTEMPORÁNEA
5270,8022600011,DOCTORADO EN FILOSOFÍA CONTEMPORÁNEA
5271,7042100242,MAESTRÍA EN DIRECCIÓN DE INSTITUCIONES CON CALIDAD HUMANA
5272,7012000052,MAESTRÍA EN PROFESIONALIZACIÓN DOCENTE
5273,6033100112,ESPECIALIDAD EN PROCURACION DE JUSTICIA ELECTORAL
5274,7011300027,"MAESTRÍA EN ORIENTACIÓN EDUCATIVA, VOCACIONAL Y PROFESIONAL"
5275,7033100214,MAESTRÍA EN CIENCIAS DEL DERECHO
5276,6052300002,ESPECIALIDAD EN HIDROGRAFÍA Y CARTOGRAFÍA
5277,6052300008,ESPECIALIDAD EN METEOROLOGÍA MARÍTIMA
5278,6012000016,ESPECIALIDAD EN DOCENCIA POR COMPETENCIAS
5279,7012000053,MAESTRIA EN DOCENCIA POR COMPETENCIAS
5280,7033100215,MAESTRIA EN AMPARO U MEDIOS DE CONTROL DE LA CONSTITUCIONALIDA
5281,6033200015,ESPECIALIDAD EN PERITAJE MEDICO
5282,8072100011,DOCTORADO EN CIENCIAS DE LOS ALIMENTOS Y SALUD HUMANA
5283,6092206010,ESPECIALIDAD EN ENFERMERÍA NEONATAL
5284,6041100043,ESPECIALIDAD EN OPERACIÓN ADUANERA
5285,7051300062,MAESTRÍA EN EDUCACIÓN Y COMUNICACIÓN AMBIENTAL PARTICIPATIVAS
5286,7033100216,MAESTRÍA EN MEDIACIÓN Y CONCILIACIÓN
5287,7042100243,MAESTRÍA EN GESTIÓN ORGANIZACIONAL
5288,7062200060,MAESTRÍA EN TECNOLOGÍAS DE LA INFORMACIÓN PARA LOS NEGOCIOS
5289,6101500011,ESPECIALIDAD EN GASTRONOMÍA PARA EL BIENESTAR
5290,6031300016,ESPECIALIDAD EN DISEÑO E IMPLEMENTACIÓN DE PROYECTOS EN LOS GOBIERNOS LOCALES
5291,7062000001,MAESTRÍA EN DOMÓTICA Y HOGAR DIGITAL
5292,6031100064,ESPECIALIDAD EN INTERVENCIÓN PSICOTERAPÉUTICA EN ADICCIONES
5293,6031500003,ESPECIALIDAD EN INTERVENCIÓN PREVENTIVA EN ADICCIONES
5294,8101100003,DOCTORADO EN CULTURA FÍSICA Y DEPORTE
5295,7101100019,MAESTRÍA EN ACTIVIDAD FÍSICA Y DEPORTE
5296,8053200001,DOCTORADO EN ANÁLISIS CUANTITATIVO Y DE RIESGO
5297,8104200001,DOCTORADO EN SEGURIDAD INTERNACIONAL
5298,6071500005,ESPECIALIDAD EN DISEÑO DE MOVILIDAD AUTOMOTRIZ
5299,6022600005,ESPECIALIDAD EN ESTUDIOS DE BIOETICA
5300,7073100081,MAESTRÍA EN ARQUITECTURA Y FABRICACION DIGITAL
5301,7033100217,MAESTRIA EN DERECHO DE LA PROPIEDAD INTELECTUAL
5302,7042300055,MAESTRÍA EN GESTIÓN DE DESTINOS TURÍSTICOS
5303,7012702023,MAESTRIA EN INCLUSIÓN DE PERSONAS CON DISCAPACIDAD
5304,7071500012,MAESTRÍA EN INGENIERÍA DE DISEÑO AUTOMOTRÍZ
5305,7033100218,MAESTRÍA EN DERECHO DE LAS EMPRESAS
5306,7041200087,MAESTRÍA EN MERCADOTECNIA Y GERENCIA DE MARCAS
5307,7041100004,MAESTRÍA EN LOGISTICA Y COMERCIO INTERNACIONAL
5308,7041300037,MAESTRÍA EN FINANZAS CORPORATIVAS Y BURSATILES
5309,7031100173,MAESTRÍA EN PSICOLOGÍA EMPRESARIAL
5310,8011200025,DOCTORADO EN CALIDAD EDUCATIVA
5311,7031300054,MAESTRÍA EN GOBERNABILIDAD PÚBLICA
5312,7041200007,MAESTRÍA EN MARKETING POLÍTICO Y ELECTORAL
5313,7031500042,MAESTRÍA EN TERAPIA INTEGRAL DE ADICCIONES
5314,7031100174,MAESTRÍA EN PSICOTERAPIA TRANSGENERACIONAL
5315,6061300018,ESPECIALIDAD EN TECNOLOGÍAS WEB Y DISPOSITIVOS MÓVILES
5316,7021600018,MAESTRÍA EN DISEÑO Y NEGOCIO
5317,7073200030,MAESTRÍA EN TECNOLOGÍAS Y GESTIÓN DE LA CONSTRUCCIÓN
5318,8011100015,DOCTORADO EN PEDAGOGÍA CON FORMACIÓN EN DESARROLLO DOCENTE
5319,7031100175,MAESTRÍA EN PSICOLOGÍA ORGANIZACIONAL Y RECURSOS HUMANOS
5320,8011300002,DOCTORADO EN PSICOPEDAGOGÍA
5321,7033100219,MAESTRÍA EN DERECHO PROCESAL ELECTORAL
5322,7033100220,MAESTRÍA EN PROCESAL MERCANTIL
5323,7033100221,MAESTRÍA EN DERECHOS HUMANOS Y PROCESAL CONSTITUCIONAL
5324,7033100222,MAESTRÍA EN DERECHO PROCESAL MERCANTIL
5325,7101500009,MAESTRÍA EN COCINA MEXICANA
5326,7101500010,MAESTRÍA EN CHOCOLATERÍA
5327,7042200034,MAESTRÍA EN DIRECCIÓN DE RESTAURANTES Y HOTELES
5328,6101300003,ESPECIALIDAD EN ESTILISMO Y BIENESTAR PERSONAL
5329,7011300029,MAESTRÍA EN AMBIENTES ESCOLARES LIBRES DE VIOLENCIA Y FUNCIÓN DOCENTE
5330,7033100223,"MAESTRÍA EN DERECHO PROCESAL PENAL, ACUSATORIO Y ORAL"
5331,6042000005,ESPECIALIDAD EN COACHING ADMINISTRATIVO
5332,7021600019,MAESTRÍA EN DISEÑO E INNOVACIÓN INDUSTRIAL
5333,7073100082,MAESTRÍA EN URBANISMO Y TERRITORIO
5334,8011500011,DOCTORADO EN FILOSOFIA CON ESPECIALIDAD EN EDUCACION
5335,7031100176,MAESTRÍA EN PSICOLOGÍA CON ORIENTACIÓN EN CALIDAD DE VIDA Y SALUD
5336,8031100026,DOCTORADO EN PSICOLOGÍA CON ORIENTACIÓN EN CALIDAD DE VIDA Y SALUD
5337,7041200088,MAESTRÍA EN DISEÑO DE IMAGEN
5338,7011100043,MAESTRÍA EN CURRICULUM Y APRENDIZAJE
5339,7042100057,MAESTRÍA EN DESARROLLO EMPRESARIAL Y DE NEGOCIOS MBA
5340,7061300039,MAESTRÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN CON TERMINALES EN: DESARROLLO DE APLICAC
5341,8072100003,"DOCTORADO EN CIENCIAS CON ACENTUACIÓN (ALIMENTOS, ENTOMOLOGÍA MÉDICA, MANEJO Y ADMINISTRACIÓN DE RECURSOS VEGETALES, MANEJO DE VIDA SILVESTRE Y DESARROLLO SUSTENTABLE, NUTRICIÓN Y TECNOLOGÍA DE ALIMENTOS PARA ORGANISMOS ACUÁTICOS, QUÍMICA DE PRODUCTOS NAT"
5342,7041100001,"MAESTRÍA EN GESTIÓN, CREACIÓN Y CONSULTORÍA EMPRESARIAL PARA EL COMERCIO INTERNACIONAL"
5343,7061300027,MAESTRÍA EN INGENIERÍA EN SISTEMAS COMPUTACIONALES
5344,8061300004,DOCTORADO EN INGENIERÍA DE SISTEMAS
5345,6011500004,"ESPECIALIZACIÓN EN COMPETENCIAS PROFESIONALES PARA LA PRÁCTICA PEDAGÓGICA EN LA EDUCACIÓN BÁSICA,"
5346,6011200019,ESPECIALIDAD EN INNOVACIÓN DE LA GESTIÓN ESCOLAR
5347,6012702005,ESPECIALIDAD EN INTERVENCIÓN INCLUSIVA
5348,6011300007,ESPECIALIDAD EN ASESORÍA ACADÉMICA
5349,6011300008,ESPECIALIDAD EN ASESORÍA TÉCNICO PEDAGÓGICO
5350,6011300009,ESPECIALIDAD EN ASESORÍA TÉCNICO PEDAGÓGICA
5351,6011400011,ESPECIALIZACION EN DOCENCIA VIRTUAL
5352,6012000017,ESPECIALIDAD EN ENSEÑANZA
5353,6101100004,ESPECIALIDAD EN METODOLOGÍA DEL ENTRENAMIENTO DEPORTIVO
5354,6012604007,ESPECIALIDAD EN ENSEÑANZA DE LAS MATEMÁTICAS
5355,6012701005,ESPECIALIDAD EN PUERICULTURA
5356,6012603011,ESPECIALIZACION EN ENSEÑANZA DEL IDIOMA INGLES COMO LENGUA EXTRANJERA
5357,6061300022,ESPECIALIDAD EN DISEÑO DE PROYECTOS WEB
5358,6011400012,ESPECIALIDAD EN DISEÑO DE OBJETOS DE APRENDIZAJE
5359,6041200040,ESPECIALIDAD EN DISEÑO DE PUBLICIDAD
5360,6012604009,ESPECIALIDAD EN ENSEÑANZA DEL ESPAÑOL EN LA EDUCACIÓN BASICA
5361,6011100022,ESPECIALIDAD EN DIDÁCTICA DE LAS CIENCIAS SOCIALES
5362,6031500018,ESPECIALIDAD EN ANÁLISIS E INTERVENCIÓN SOCIO FAMILIAR
5363,6031100065,ESPECIALIDAD EN PSICOTERAPIA HUMANISTA
5364,6031100074,ESPECIALIDAD EN CLINICA COGNITIVO-CONDUCTUAL
5365,6031100075,ESPECIALIDAD EN COMPORTAMIENTO ORGANIZACIONAL
5366,6042100078,ESPECIALIDAD EN EVALUACIÓN DEL FACTOR HUMANO
5367,6042100079,ESPECIALIDAD EN ADMINISTRACIÓN DEL FACTOR HUMANO
5368,6091322006,ESPECIALIDAD EN NEUROTERAPIA Y PSICOMOTRICIDAD INFANTIL
5369,6031100076,ESPECIALIDAD EN PSICOTERAPIA INTEGRATIVA INFANTIL
5370,6031200013,ESPECIALIDAD EN ANTROPOLOGÍA EDUCATIVA
5371,6033100117,ESPECIALIDAD EN DERECHOS HUMANOS Y ADMINISTRACIÓN DE JUSTICIA CON PERSPECTIVA DE GÉNERO
5372,6031500019,ESPECIALIDAD EN PREVENCIÓN DE LA VIOLENCIA EN EL ENTORNO COMUNITARIO
5373,6032100013,ESPECIALIDAD EN PERIODISMO
5374,6042100007,ESPECIALIDAD EN ADMINISTRACIÓN DE PERSONAL
5375,6103100002,"ESPECIALIDAD EN OBLIGACIONES DE SEGURIDAD SOCIAL, SUELDOS Y SALARIOS"
5376,6041100048,ESPECIALIDAD EN VALUACIÓN DE INMUEBLES HISTÓRICOS 
5377,6041200041,ESPECIALIDAD EN PUBLICIDAD E IMAGEN
5378,6041200042,ESPECIALIDAD EN MARKETING DE LA INDUSTRIA DE LUJO
5379,6042100080,ESPECIALIDAD EN DESARROLLO PROFESIONAL
5380,6042100081,ESPECIALIDAD EN CONSULTORIA ESTRATEGICA DE SISTEMAS HUMANOS
5381,6051300008,ESPECIALIDAD EN GESTIÓN INTEGRAL DE RESIDUOS
5382,6042100082,ESPECIALIDAD EN ADMINISTRACIÓN DEL FACTOR HUMANO
5383,6042100083,ESPECIALIDAD EN ADMINISTRACIÓN DE EMPRESAS DE DISEÑO
5384,6042500028,ESPECIALIDAD EN ADMINISTRACIÓN DE LOS SERVICIOS DE ENFERMERÍA
5385,6101500012,ESPECIALIDAD EN COCÍNA INTERNACIÓNAL
5386,6101500014,ESPECIALIDAD EN COCINAS MEXICANAS
5387,6042100084,ESPECIALIDAD EN GESTIÓN DE RECURSOS HUMANOS
5388,6033100113,ESPECIALIDAD EN DEFENSORÍA EN EL SISTEMA PENAL ACUSATORIO
5389,6033100118,ESPECIALIDAD LOS DERECHOS HUMANOS EN EL SISTEMA DE JUSTICIA PENAL ACUSATORIO
5390,6033100119,ESPECIALIDAD EN JUICIOS ORALES Y DERECHOS
5391,6033100120,ESPECIALIDAD EN JUICIOS ORALES Y MÉTODOS ALTERNOS DE JUSTICIA
5392,6033100121,ESPECIALIDAD EN DERECHO ELECTORAL Y ASPECTOS ECONÓMICOS DE LA DEMOCRACIA
5393,6033100122,ESPECIALIDAD EN JUICIOS ORALES Y DERECHOS HUMANOS
5394,6033200016,ESPECIALIDAD EN CIENCIAS FORENSES CON CAMPO EN CRIMINALISTICA
5395,6073100023,ESPECIALIDAD EN CIENCIAS DEL HABITAT
5396,6052100001,ESPECIALIDAD EN FÍSICA MÉDICA CLÍNICA
5397,6051300009,ESPECIALIDAD EN GESTION DE AMBIENTES COSTEROS
5398,6061300023,ESPECIALIDAD EN DESARROLLO WEB
5399,6072300002,ESPECIALIDAD EN TECNOLOGÍAS DE TRANSFORMACIÓN MATERIAL
5400,6071200007,ESPECIALIDAD EN MEDIACIÓN ENERGÉTICA
5401,6071600016,ESPECIALIZACIÓN EN INGENIERÍA AMBIENTAL
5402,6073100024,ESPECIALIDAD EN DISEÑO BIOCLIMÁTICO
5403,6021500016,ESPECIALIDAD EN CÓDIGO CREATIVO PARA DISEÑO
5404,6042100086,ESPECIALIDAD EN DISEÑO DEL MAÑANA: ESCENARIOS Y SOLUCIONES
5405,6072300003,ESPECIALIDAD EN DISEÑO DE JOYERÍA CONTEMPORANEA
5406,6041200043,ESPECIALIDAD EN MERCADOTECNIA DE MODA
5407,6072200001,ESPECIALIDAD EN PRODUCCIÓN DE MODA Y ESTILISMO
5408,6052300009,ESPECIALIDAD EN INGENIERÍA GEOHIDROLÓGICA
5409,6021500017,ESPECIALIDAD EN INNOVACIÓN TIPOGRAFICA
5410,6073100025,ESPECIALIDAD EN PLANEACION URBANA Y CIUDADES SUSTENTABLES
5411,6071200008,ESPECIALIDAD EN ENERGÍAS RENOVABLES
5412,6081100010,ESPECIALIDAD EN NUTRICIÓN Y REPRODUCCIÓN DE OVINOS Y CAPRINOS
5413,6082100010,ESPECIALIDAD EN MEDICINA Y ZOOTECNIA EN FAUNA SILVESTRE
5414,6082100011,ESPECIALIDAD EN MEDICINA Y CIRUGÍA DE PERROS Y GATOS
5415,6091345006,ESPECIALIDADES MEDICAS
5416,6042500024,ESPECIALIDAD EN GERENCIA DE SERVICIOS DE SALUD
5417,6091345008,ESPECIALIDAD EN CIRUGÍA LAPAROSCÓPICA
5418,6091316010,ESPECIALIDAD EN MATERNO INFANTIL
5419,6091335008,ALTA ESPECIALIDAD EN RETINA Y VITRIO
5420,6094200006,"ESPECIALIDAD EN NUTRICIÓN, ACTIVACIÓN FÍSICA Y SALUD"
5421,6101300004,ESPECIALIDAD EN ARTE Y DISEÑO DE MICROPIGMENTACION
5422,6091321007,ESPECIALIDAD EN MEDICINA DEL ENFERMO PEDIÁTRICO CARDIOVASCULAR EN ESTADO CRITICO
5423,6091304019,ESPECIALIDAD EN ELECTROFISIOLOGÌA CARDÍACA PEDIÁTRICA
5424,6091308003,ESPECIALIDAD EN CIRUGÍA PEDIÁTRICA COLORRECTAL
5425,6091340006,ESPECIALIDAD EN CIRUGÍA NEONATAL
5426,6091315005,ESPECIALIDAD EN CLINICA GERONTOLÓGICA
5427,6042500029,ESPECIALIDAD EN ENFERMERÍA EN GESTIÓN Y EDUCACIÓN
5428,6091316011,ESPECIALIDAD EN ENFERMERÍA OBSTETRICA Y GINECOLOGICA
5429,6094100004,ESPECIALIDAD EN TERAPIA FISICA
5430,6042500030,ESPECIALIDAD EN ADMINISTRACIÓN DE LOS SERVICIOS DE EMFERMERIA
5431,6093205005,ESPECIALIDAD EN PERIODONCIA E IMPLANTOLOGÍA
5432,6093206016,ESPECIALIDAD EN CIRUGIA E IMPLANTOLOGIA ORAL
5433,6093206017,ESPECIALIDAD EN REHABILITACION E IMPLANTOLOGIA ORAL
5434,6093206018,ESPECIALIDAD EN ODONTOLOGÍA INTEGRAL
5435,6092208008,ESPECIALIDAD EN ENFERMERÍA PSIQUIÁTRICA Y SALUD MENTAL
5436,6082100012,ESPECIALIDAD EN FISIOTERAPIA Y REHABILITACIÓN DE PEQUEÑAS ESPECIES
5437,6093206019,ESPECIALIDAD EN REABILITACION E IMPLANTOLOGIA ORAL
5438,6031500020,ESPECIALIDAD PARA PROMOCION DE LA SALUD Y PREVENCION DEL COMPORTAMIENTO ADICTIVO
5439,7012000061,MAESTRIA EN FORMACION EN COMPETENCIAS
5440,7012702002,MAESTRIA EN EDUCACIÓN CON CONCENTRACIÓN EN:  EDUCACIÓN ESPECIAL DESARROLLO ORGANIZACIONAL COMPETENCI
5441,7011500014,MAESTRÍA EN EDUCACIÓN PARA LA ENSEÑANZA POR COMPETENCIAS
5442,7011100060,MAESTRÍA EN DIFICULTADES DEL APRENDIZAJE
5443,7011200093,MAESTRÍA EN LIDERAZGO Y GESTIÓN EN EDUCACIÓN
5444,7011200094,MAESTRÍA EN INNOVACIÓN Y GESTIÓN EDUCATIVA
5445,7011200064,MAESTRÍA EN INNOVACIÓN Y PRÁCTICAS EDUCATIVAS
5446,7012604059,MAESTRÍA EN TECNOLOGIAS PARA EL APRENDIZAJE Y EL CONOCIMIENTO
5447,7012000054,MAESTRÍA EN EDUCACIÓN LINEA RECUPERACIÓN Y ANALÍSIS DE LA PRACTICA DOCENTE
5448,7011200095,MAESTRÍA EN EVALUACIÓN PARA LA MEJORA CONTINUA
5449,7012400022,MAESTRÍA EN DOCENCIA PARA LA EDUCACIÓN MEDIA SUPERIOR: PSICOLOGÍA
5450,7012000062,MAESTRÍA EN EDUCACIÓN Y PROCESOS DOCENTES
5451,7042500103,MAESTRÍA EN INNOVACIÓN Y GESTIÓN DEL APRENDIZAJE
5452,7011100061,MAESTRÍA EN PEDAGOGÍA CRÍTICA
5453,7012602007,MAESTRÍA EN EDUCACION CON CAMPO EN FORMACIÓN DOCENTE EN EL ÁMBITO REGIONAL
5454,7011100062,MAESTRÍA EN EDUCACIÓN CAMPO INTERVENCIÓN PEDAGÓGICA Y APRENDIZAJE ESCOLAR
5455,7011100063,MAESTRÍA EN EDUCACIÓN CON ACENTUACIÓN EN EDUCACIÓN OBLIGATORIA
5456,7011100064,MAESTRÍA EN EDUCACIÓN CENTRADA EN LA PERSONA
5457,7012000063,MAESTRÍA EN DOCENCIA EN COMPETENCIAS
5458,7012000064,MAESTRÍA EN EDUCACIÓN EN FORMACIÓN DOCENTE
5459,7011500015,MAESTRÍA EN EDUCACIÓN COMUNAL
5460,7012400019,MAESTRÍA EN COMPETENCIAS PARA LA DOCENCIA EN EDUCACIÓN MEDIA SUPERIOR
5461,7012500032,MAESTRÍA EN CIENCIAS DE LA DOCENCIA MÉDICA
5462,7012604060,MAESTRÍA EN CIENCIAS EN LA ENSEÑANZA DE LAS MATEMÁTICAS
5463,7012602005,MAESTRÍA EN GESTIÓN EDUCATIVA CON ÉNFASIS EN ENSEÑANZA DE LAS ARTES
5464,7012602008,MAESTRÍA EN EDUCACIÓN ARTÍSTICA
5465,7012500029,MAESTRÍA EN DOCENCIA EN ENFERMERÍA
5466,7012604061,MAESTRÍA EN EDUCACIÓN MATEMÁTICAS
